subject,imu,run_samples,run_s
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,5,0.05
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,6,0.06
subject102,ankle,1,0.01
subject102,ankle,6,0.06
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,12,0.12
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,5,0.05
subject102,ankle,9,0.09
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,5,0.05
subject102,ankle,12,0.12
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,3,0.03
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,6,0.06
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,8,0.08
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,3,0.03
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,3,0.03
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,4,0.04
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,2,0.02
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,1,0.01
subject102,ankle,20,0.2
subject102,ankle,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,4,0.04
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,3,0.03
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,2,0.02
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,3,0.03
subject103,hand,2,0.02
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,3,0.03
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,1,0.01
subject103,hand,2,0.02
