subject,session,device,kind,run_samples,run_s,boundary
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RKN_,Accelerometer,209,6.966666666666667,True
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RWR,Accelerometer,228,7.6,True
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RUA^,Accelerometer,227,7.566666666666666,True
S2,S2-ADL4,Accelerometer LUA_,Accelerometer,746,24.866666666666667,False
S2,S2-ADL4,Accelerometer LUA_,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer LUA_,Accelerometer,225,7.5,True
S2,S2-ADL4,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer LWR,Accelerometer,238,7.933333333333334,True
S2,S2-ADL4,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,25,0.8333333333333334,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,64,2.1333333333333333,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,24,0.8,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,21,0.7,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,24,0.8,False
S2,S2-ADL4,Accelerometer RH,Accelerometer,219,7.3,True
S2,S2-ADL4,InertialMeasurementUnit BACK,InertialMeasurementUnit,205,6.833333333333333,True
S2,S2-ADL4,InertialMeasurementUnit RUA,InertialMeasurementUnit,205,6.833333333333333,True
S2,S2-ADL4,InertialMeasurementUnit RLA,InertialMeasurementUnit,205,6.833333333333333,True
S2,S2-ADL4,InertialMeasurementUnit LUA,InertialMeasurementUnit,205,6.833333333333333,True
S2,S2-ADL4,InertialMeasurementUnit LLA,InertialMeasurementUnit,205,6.833333333333333,True
S2,S2-ADL4,InertialMeasurementUnit L-SHOE,InertialMeasurementUnit,34,1.1333333333333333,True
S2,S2-ADL4,InertialMeasurementUnit R-SHOE,InertialMeasurementUnit,34,1.1333333333333333,True
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,82,2.7333333333333334,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,61,2.033333333333333,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,44,1.4666666666666666,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,30,1.0,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,136,4.533333333333333,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,26,0.8666666666666667,False
S2,S2-ADL5,Accelerometer RKN^,Accelerometer,524,17.466666666666665,True
S2,S2-ADL5,Accelerometer HIP,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer HIP,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer HIP,Accelerometer,536,17.866666666666667,True
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,711,23.7,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA^,Accelerometer,535,17.833333333333332,True
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA_,Accelerometer,533,17.766666666666666,True
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,26,0.8666666666666667,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,29,0.9666666666666667,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,67,2.2333333333333334,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,37,1.2333333333333334,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,1020,34.0,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,44,1.4666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-ADL5,Accelerometer LH,Accelerometer,533,17.766666666666666,True
S2,S2-ADL5,Accelerometer BACK,Accelerometer,533,17.766666666666666,True
S2,S2-ADL5,Accelerometer RKN_,Accelerometer,75,2.5,False
S2,S2-ADL5,Accelerometer RKN_,Accelerometer,187,6.233333333333333,False
S2,S2-ADL5,Accelerometer RKN_,Accelerometer,78,2.6,False
S2,S2-ADL5,Accelerometer RKN_,Accelerometer,24,0.8,False
S2,S2-ADL5,Accelerometer RKN_,Accelerometer,518,17.266666666666666,True
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RWR,Accelerometer,532,17.733333333333334,True
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RUA^,Accelerometer,532,17.733333333333334,True
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LUA_,Accelerometer,531,17.7,True
S2,S2-ADL5,Accelerometer LWR,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer LWR,Accelerometer,530,17.666666666666668,True
S2,S2-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL5,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S2,S2-ADL5,Accelerometer RH,Accelerometer,23,0.7666666666666667,False
S2,S2-ADL5,Accelerometer RH,Accelerometer,21,0.7,False
S2,S2-ADL5,Accelerometer RH,Accelerometer,31057,1035.2333333333333,False
S2,S2-ADL5,Accelerometer RH,Accelerometer,527,17.566666666666666,True
S2,S2-ADL5,InertialMeasurementUnit BACK,InertialMeasurementUnit,513,17.1,True
S2,S2-ADL5,InertialMeasurementUnit RUA,InertialMeasurementUnit,513,17.1,True
S2,S2-ADL5,InertialMeasurementUnit RLA,InertialMeasurementUnit,513,17.1,True
S2,S2-ADL5,InertialMeasurementUnit LUA,InertialMeasurementUnit,513,17.1,True
S2,S2-ADL5,InertialMeasurementUnit LLA,InertialMeasurementUnit,513,17.1,True
S2,S2-ADL5,InertialMeasurementUnit L-SHOE,InertialMeasurementUnit,260,8.666666666666666,True
S2,S2-ADL5,InertialMeasurementUnit R-SHOE,InertialMeasurementUnit,260,8.666666666666666,True
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,21,0.7,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RKN^,Accelerometer,377,12.566666666666666,True
S2,S2-Drill,Accelerometer HIP,Accelerometer,379,12.633333333333333,True
S2,S2-Drill,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer LUA^,Accelerometer,4419,147.3,False
S2,S2-Drill,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LUA^,Accelerometer,378,12.6,True
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer RUA_,Accelerometer,378,12.6,True
S2,S2-Drill,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-Drill,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-Drill,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S2,S2-Drill,Accelerometer LH,Accelerometer,24,0.8,False
S2,S2-Drill,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S2,S2-Drill,Accelerometer LH,Accelerometer,21,0.7,False
S2,S2-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,41,1.3666666666666667,False
S2,S2-Drill,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S2,S2-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,1058,35.266666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S2,S2-Drill,Accelerometer LH,Accelerometer,29,0.9666666666666667,False
S2,S2-Drill,Accelerometer LH,Accelerometer,70,2.3333333333333335,False
S2,S2-Drill,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
