dataset,series,run_s,ccdf
pamap2,empirical,0.01,0.7170340033410573
pamap2,empirical,0.01,0.7169801153203643
pamap2,empirical,0.01,0.7169262272996713
pamap2,empirical,0.01,0.7168723392789783
pamap2,empirical,0.01,0.7168184512582854
pamap2,empirical,0.01,0.7167645632375923
pamap2,empirical,0.01,0.7167106752168992
pamap2,empirical,0.01,0.7166567871962063
pamap2,empirical,0.01,0.7166028991755133
pamap2,empirical,0.01,0.7165490111548203
pamap2,empirical,0.01,0.7164951231341272
pamap2,empirical,0.01,0.7164412351134343
pamap2,empirical,0.01,0.7163873470927413
pamap2,empirical,0.01,0.7163334590720483
pamap2,empirical,0.01,0.7162795710513552
pamap2,empirical,0.01,0.7162256830306624
pamap2,empirical,0.01,0.7161717950099693
pamap2,empirical,0.01,0.7161179069892762
pamap2,empirical,0.01,0.7160640189685833
pamap2,empirical,0.01,0.7160101309478903
pamap2,empirical,0.01,0.7159562429271973
pamap2,empirical,0.01,0.7159023549065042
pamap2,empirical,0.01,0.7158484668858113
pamap2,empirical,0.01,0.7157945788651183
pamap2,empirical,0.01,0.7157406908444253
pamap2,empirical,0.01,0.7156868028237322
pamap2,empirical,0.01,0.7156329148030394
pamap2,empirical,0.01,0.7155790267823463
pamap2,empirical,0.01,0.7155251387616532
pamap2,empirical,0.01,0.7154712507409603
pamap2,empirical,0.01,0.7154173627202673
pamap2,empirical,0.01,0.7153634746995743
pamap2,empirical,0.01,0.7153095866788812
pamap2,empirical,0.01,0.7152556986581883
pamap2,empirical,0.01,0.7152018106374953
pamap2,empirical,0.01,0.7151479226168023
pamap2,empirical,0.01,0.7150940345961092
pamap2,empirical,0.01,0.7150401465754163
pamap2,empirical,0.01,0.7149862585547233
pamap2,empirical,0.01,0.7149323705340302
pamap2,empirical,0.01,0.7148784825133373
pamap2,empirical,0.01,0.7148245944926443
pamap2,empirical,0.01,0.7147707064719513
pamap2,empirical,0.01,0.7147168184512582
pamap2,empirical,0.01,0.7146629304305653
pamap2,empirical,0.01,0.7146090424098723
pamap2,empirical,0.01,0.7145551543891793
pamap2,empirical,0.01,0.7145012663684862
pamap2,empirical,0.01,0.7144473783477933
pamap2,empirical,0.01,0.7143934903271003
pamap2,empirical,0.01,0.7143396023064073
pamap2,empirical,0.01,0.7142857142857143
pamap2,empirical,0.01,0.7142318262650214
pamap2,empirical,0.01,0.7141779382443283
pamap2,empirical,0.01,0.7141240502236352
pamap2,empirical,0.01,0.7140701622029423
pamap2,empirical,0.01,0.7140162741822493
pamap2,empirical,0.01,0.7139623861615563
pamap2,empirical,0.01,0.7139084981408632
pamap2,empirical,0.01,0.7138546101201703
pamap2,empirical,0.01,0.7138007220994773
pamap2,empirical,0.01,0.7137468340787843
pamap2,empirical,0.01,0.7136929460580913
pamap2,empirical,0.01,0.7136390580373984
pamap2,empirical,0.01,0.7135851700167053
pamap2,empirical,0.01,0.7135312819960122
pamap2,empirical,0.01,0.7134773939753193
pamap2,empirical,0.01,0.7134235059546263
pamap2,empirical,0.01,0.7133696179339333
pamap2,empirical,0.01,0.7133157299132402
pamap2,empirical,0.01,0.7132618418925473
pamap2,empirical,0.01,0.7132079538718543
pamap2,empirical,0.01,0.7131540658511613
pamap2,empirical,0.01,0.7131001778304683
pamap2,empirical,0.01,0.7130462898097754
pamap2,empirical,0.01,0.7129924017890823
pamap2,empirical,0.01,0.7129385137683892
pamap2,empirical,0.01,0.7128846257476963
pamap2,empirical,0.01,0.7128307377270033
pamap2,empirical,0.01,0.7127768497063103
pamap2,empirical,0.01,0.7127229616856172
pamap2,empirical,0.01,0.7126690736649243
pamap2,empirical,0.01,0.7126151856442313
pamap2,empirical,0.01,0.7125612976235383
pamap2,empirical,0.01,0.7125074096028453
pamap2,empirical,0.01,0.7124535215821524
pamap2,empirical,0.01,0.7123996335614593
pamap2,empirical,0.01,0.7123457455407662
pamap2,empirical,0.01,0.7122918575200733
pamap2,empirical,0.01,0.7122379694993803
pamap2,empirical,0.01,0.7121840814786873
pamap2,empirical,0.01,0.7121301934579942
pamap2,empirical,0.01,0.7120763054373013
pamap2,empirical,0.01,0.7120224174166083
pamap2,empirical,0.01,0.7119685293959153
pamap2,empirical,0.01,0.7119146413752223
pamap2,empirical,0.01,0.7118607533545294
pamap2,empirical,0.01,0.7118068653338363
pamap2,empirical,0.01,0.7117529773131432
pamap2,empirical,0.01,0.7116990892924503
pamap2,empirical,0.01,0.7116452012717573
pamap2,empirical,0.01,0.7115913132510643
pamap2,empirical,0.01,0.7115374252303712
pamap2,empirical,0.01,0.7114835372096783
pamap2,empirical,0.01,0.7114296491889853
pamap2,empirical,0.01,0.7113757611682923
pamap2,empirical,0.01,0.7113218731475993
pamap2,empirical,0.01,0.7112679851269064
pamap2,empirical,0.01,0.7112140971062133
pamap2,empirical,0.01,0.7111602090855202
pamap2,empirical,0.01,0.7111063210648273
pamap2,empirical,0.01,0.7110524330441343
pamap2,empirical,0.01,0.7109985450234413
pamap2,empirical,0.01,0.7109446570027482
pamap2,empirical,0.01,0.7108907689820553
pamap2,empirical,0.01,0.7108368809613623
pamap2,empirical,0.01,0.7107829929406693
pamap2,empirical,0.01,0.7107291049199762
pamap2,empirical,0.01,0.7106752168992834
pamap2,empirical,0.01,0.7106213288785903
pamap2,empirical,0.01,0.7105674408578972
pamap2,empirical,0.01,0.7105135528372043
pamap2,empirical,0.01,0.7104596648165113
pamap2,empirical,0.01,0.7104057767958183
pamap2,empirical,0.01,0.7103518887751252
pamap2,empirical,0.01,0.7102980007544323
pamap2,empirical,0.01,0.7102441127337393
pamap2,empirical,0.01,0.7101902247130463
pamap2,empirical,0.01,0.7101363366923532
pamap2,empirical,0.01,0.7100824486716604
pamap2,empirical,0.01,0.7100285606509673
pamap2,empirical,0.01,0.7099746726302743
pamap2,empirical,0.01,0.7099207846095813
pamap2,empirical,0.01,0.7098668965888884
pamap2,empirical,0.01,0.7098130085681953
pamap2,empirical,0.01,0.7097591205475022
pamap2,empirical,0.01,0.7097052325268093
pamap2,empirical,0.01,0.7096513445061163
pamap2,empirical,0.01,0.7095974564854233
pamap2,empirical,0.01,0.7095435684647302
pamap2,empirical,0.01,0.7094896804440373
pamap2,empirical,0.01,0.7094357924233443
pamap2,empirical,0.01,0.7093819044026513
pamap2,empirical,0.01,0.7093280163819583
pamap2,empirical,0.01,0.7092741283612654
pamap2,empirical,0.01,0.7092202403405723
pamap2,empirical,0.01,0.7091663523198792
pamap2,empirical,0.01,0.7091124642991863
pamap2,empirical,0.01,0.7090585762784933
pamap2,empirical,0.01,0.7090046882578003
pamap2,empirical,0.01,0.7089508002371072
pamap2,empirical,0.01,0.7088969122164143
pamap2,empirical,0.01,0.7088430241957213
pamap2,empirical,0.01,0.7087891361750283
pamap2,empirical,0.01,0.7087352481543353
pamap2,empirical,0.01,0.7086813601336424
pamap2,empirical,0.01,0.7086274721129493
pamap2,empirical,0.01,0.7085735840922562
pamap2,empirical,0.01,0.7085196960715633
pamap2,empirical,0.01,0.7084658080508703
pamap2,empirical,0.01,0.7084119200301773
pamap2,empirical,0.01,0.7083580320094842
pamap2,empirical,0.01,0.7083041439887913
pamap2,empirical,0.01,0.7082502559680983
pamap2,empirical,0.01,0.7081963679474053
pamap2,empirical,0.01,0.7081424799267123
pamap2,empirical,0.01,0.7080885919060194
pamap2,empirical,0.01,0.7080347038853263
pamap2,empirical,0.01,0.7079808158646332
pamap2,empirical,0.01,0.7079269278439403
pamap2,empirical,0.01,0.7078730398232473
pamap2,empirical,0.01,0.7078191518025543
pamap2,empirical,0.01,0.7077652637818612
pamap2,empirical,0.01,0.7077113757611683
pamap2,empirical,0.01,0.7076574877404753
pamap2,empirical,0.01,0.7076035997197823
pamap2,empirical,0.01,0.7075497116990893
pamap2,empirical,0.01,0.7074958236783964
pamap2,empirical,0.01,0.7074419356577033
pamap2,empirical,0.01,0.7073880476370102
pamap2,empirical,0.01,0.7073341596163173
pamap2,empirical,0.01,0.7072802715956243
pamap2,empirical,0.01,0.7072263835749313
pamap2,empirical,0.01,0.7071724955542382
pamap2,empirical,0.01,0.7071186075335453
pamap2,empirical,0.01,0.7070647195128523
pamap2,empirical,0.01,0.7070108314921593
pamap2,empirical,0.01,0.7069569434714663
pamap2,empirical,0.01,0.7069030554507734
pamap2,empirical,0.01,0.7068491674300803
pamap2,empirical,0.01,0.7067952794093872
pamap2,empirical,0.01,0.7067413913886943
pamap2,empirical,0.01,0.7066875033680013
pamap2,empirical,0.01,0.7066336153473083
pamap2,empirical,0.01,0.7065797273266152
pamap2,empirical,0.01,0.7065258393059223
pamap2,empirical,0.01,0.7064719512852293
pamap2,empirical,0.01,0.7064180632645363
pamap2,empirical,0.01,0.7063641752438433
pamap2,empirical,0.01,0.7063102872231504
pamap2,empirical,0.01,0.7062563992024573
pamap2,empirical,0.01,0.7062025111817642
pamap2,empirical,0.01,0.7061486231610713
pamap2,empirical,0.01,0.7060947351403783
pamap2,empirical,0.01,0.7060408471196853
pamap2,empirical,0.01,0.7059869590989922
pamap2,empirical,0.01,0.7059330710782993
pamap2,empirical,0.01,0.7058791830576063
pamap2,empirical,0.01,0.7058252950369133
pamap2,empirical,0.01,0.7057714070162203
pamap2,empirical,0.01,0.7057175189955274
pamap2,empirical,0.01,0.7056636309748343
pamap2,empirical,0.01,0.7056097429541413
pamap2,empirical,0.01,0.7055558549334483
pamap2,empirical,0.01,0.7055019669127554
pamap2,empirical,0.01,0.7054480788920623
pamap2,empirical,0.01,0.7053941908713692
pamap2,empirical,0.01,0.7053403028506763
pamap2,empirical,0.01,0.7052864148299833
pamap2,empirical,0.01,0.7052325268092903
pamap2,empirical,0.01,0.7051786387885972
pamap2,empirical,0.01,0.7051247507679044
pamap2,empirical,0.01,0.7050708627472113
pamap2,empirical,0.01,0.7050169747265183
pamap2,empirical,0.01,0.7049630867058253
pamap2,empirical,0.01,0.7049091986851324
pamap2,empirical,0.01,0.7048553106644393
pamap2,empirical,0.01,0.7048014226437462
pamap2,empirical,0.01,0.7047475346230533
pamap2,empirical,0.01,0.7046936466023603
pamap2,empirical,0.01,0.7046397585816673
pamap2,empirical,0.01,0.7045858705609742
pamap2,empirical,0.01,0.7045319825402814
pamap2,empirical,0.01,0.7044780945195883
pamap2,empirical,0.01,0.7044242064988953
pamap2,empirical,0.01,0.7043703184782023
pamap2,empirical,0.01,0.7043164304575094
pamap2,empirical,0.01,0.7042625424368163
pamap2,empirical,0.01,0.7042086544161232
pamap2,empirical,0.01,0.7041547663954303
pamap2,empirical,0.01,0.7041008783747373
pamap2,empirical,0.01,0.7040469903540443
pamap2,empirical,0.01,0.7039931023333512
pamap2,empirical,0.01,0.7039392143126584
pamap2,empirical,0.01,0.7038853262919653
pamap2,empirical,0.01,0.7038314382712723
pamap2,empirical,0.01,0.7037775502505793
pamap2,empirical,0.01,0.7037236622298864
pamap2,empirical,0.01,0.7036697742091933
pamap2,empirical,0.01,0.7036158861885002
pamap2,empirical,0.01,0.7035619981678073
pamap2,empirical,0.01,0.7035081101471143
pamap2,empirical,0.01,0.7034542221264213
pamap2,empirical,0.01,0.7034003341057282
pamap2,empirical,0.01,0.7033464460850353
pamap2,empirical,0.01,0.7032925580643423
pamap2,empirical,0.01,0.7032386700436493
pamap2,empirical,0.01,0.7031847820229563
pamap2,empirical,0.01,0.7031308940022634
pamap2,empirical,0.01,0.7030770059815703
pamap2,empirical,0.01,0.7030231179608772
pamap2,empirical,0.01,0.7029692299401843
pamap2,empirical,0.01,0.7029153419194913
pamap2,empirical,0.01,0.7028614538987983
pamap2,empirical,0.01,0.7028075658781052
pamap2,empirical,0.01,0.7027536778574123
pamap2,empirical,0.01,0.7026997898367193
pamap2,empirical,0.01,0.7026459018160263
pamap2,empirical,0.01,0.7025920137953333
pamap2,empirical,0.01,0.7025381257746404
pamap2,empirical,0.01,0.7024842377539473
pamap2,empirical,0.01,0.7024303497332542
pamap2,empirical,0.01,0.7023764617125613
pamap2,empirical,0.01,0.7023225736918683
pamap2,empirical,0.01,0.7022686856711753
pamap2,empirical,0.01,0.7022147976504822
pamap2,empirical,0.01,0.7021609096297893
pamap2,empirical,0.01,0.7021070216090963
pamap2,empirical,0.01,0.7020531335884033
pamap2,empirical,0.01,0.7019992455677103
pamap2,empirical,0.01,0.7019453575470174
pamap2,empirical,0.01,0.7018914695263243
pamap2,empirical,0.01,0.7018375815056312
pamap2,empirical,0.01,0.7017836934849383
pamap2,empirical,0.01,0.7017298054642453
pamap2,empirical,0.01,0.7016759174435523
pamap2,empirical,0.01,0.7016220294228592
pamap2,empirical,0.01,0.7015681414021663
pamap2,empirical,0.01,0.7015142533814733
pamap2,empirical,0.01,0.7014603653607803
pamap2,empirical,0.01,0.7014064773400873
pamap2,empirical,0.01,0.7013525893193944
pamap2,empirical,0.01,0.7012987012987013
pamap2,empirical,0.01,0.7012448132780082
pamap2,empirical,0.01,0.7011909252573153
pamap2,empirical,0.01,0.7011370372366224
pamap2,empirical,0.01,0.7010831492159293
pamap2,empirical,0.01,0.7010292611952362
pamap2,empirical,0.01,0.7009753731745433
pamap2,empirical,0.01,0.7009214851538503
pamap2,empirical,0.01,0.7008675971331573
pamap2,empirical,0.01,0.7008137091124643
pamap2,empirical,0.01,0.7007598210917714
pamap2,empirical,0.01,0.7007059330710783
pamap2,empirical,0.01,0.7006520450503853
pamap2,empirical,0.01,0.7005981570296923
pamap2,empirical,0.01,0.7005442690089994
pamap2,empirical,0.01,0.7004903809883063
pamap2,empirical,0.01,0.7004364929676132
pamap2,empirical,0.01,0.7003826049469203
pamap2,empirical,0.01,0.7003287169262273
pamap2,empirical,0.01,0.7002748289055343
pamap2,empirical,0.01,0.7002209408848413
pamap2,empirical,0.01,0.7001670528641484
pamap2,empirical,0.01,0.7001131648434553
pamap2,empirical,0.01,0.7000592768227623
pamap2,empirical,0.01,0.7000053888020693
pamap2,empirical,0.01,0.6999515007813764
pamap2,empirical,0.01,0.6998976127606833
pamap2,empirical,0.01,0.6998437247399902
pamap2,empirical,0.01,0.6997898367192973
pamap2,empirical,0.01,0.6997359486986043
pamap2,empirical,0.01,0.6996820606779113
pamap2,empirical,0.01,0.6996281726572183
pamap2,empirical,0.01,0.6995742846365254
pamap2,empirical,0.01,0.6995203966158323
pamap2,empirical,0.01,0.6994665085951393
pamap2,empirical,0.01,0.6994126205744463
pamap2,empirical,0.01,0.6993587325537534
pamap2,empirical,0.01,0.6993048445330603
pamap2,empirical,0.01,0.6992509565123672
pamap2,empirical,0.01,0.6991970684916743
pamap2,empirical,0.01,0.6991431804709813
pamap2,empirical,0.01,0.6990892924502883
pamap2,empirical,0.01,0.6990354044295952
pamap2,empirical,0.01,0.6989815164089024
pamap2,empirical,0.01,0.6989276283882093
pamap2,empirical,0.01,0.6988737403675163
pamap2,empirical,0.01,0.6988198523468233
pamap2,empirical,0.01,0.6987659643261304
pamap2,empirical,0.01,0.6987120763054373
pamap2,empirical,0.01,0.6986581882847442
pamap2,empirical,0.01,0.6986043002640513
pamap2,empirical,0.01,0.6985504122433583
pamap2,empirical,0.01,0.6984965242226653
pamap2,empirical,0.01,0.6984426362019722
pamap2,empirical,0.01,0.6983887481812794
pamap2,empirical,0.01,0.6983348601605863
pamap2,empirical,0.01,0.6982809721398933
pamap2,empirical,0.01,0.6982270841192003
pamap2,empirical,0.01,0.6981731960985074
pamap2,empirical,0.01,0.6981193080778143
pamap2,empirical,0.01,0.6980654200571212
pamap2,empirical,0.01,0.6980115320364283
pamap2,empirical,0.01,0.6979576440157353
pamap2,empirical,0.01,0.6979037559950423
pamap2,empirical,0.01,0.6978498679743492
pamap2,empirical,0.01,0.6977959799536563
pamap2,empirical,0.01,0.6977420919329633
pamap2,empirical,0.01,0.6976882039122703
pamap2,empirical,0.01,0.6976343158915773
pamap2,empirical,0.01,0.6975804278708844
pamap2,empirical,0.01,0.6975265398501913
pamap2,empirical,0.01,0.6974726518294982
pamap2,empirical,0.01,0.6974187638088053
pamap2,empirical,0.01,0.6973648757881123
pamap2,empirical,0.01,0.6973109877674193
pamap2,empirical,0.01,0.6972570997467262
pamap2,empirical,0.01,0.6972032117260333
pamap2,empirical,0.01,0.6971493237053403
pamap2,empirical,0.01,0.6970954356846473
pamap2,empirical,0.01,0.6970415476639543
pamap2,empirical,0.01,0.6969876596432614
pamap2,empirical,0.01,0.6969337716225683
pamap2,empirical,0.01,0.6968798836018752
pamap2,empirical,0.01,0.6968259955811823
pamap2,empirical,0.01,0.6967721075604894
pamap2,empirical,0.01,0.6967182195397963
pamap2,empirical,0.01,0.6966643315191032
pamap2,empirical,0.01,0.6966104434984103
pamap2,empirical,0.01,0.6965565554777173
pamap2,empirical,0.01,0.6965026674570243
pamap2,empirical,0.01,0.6964487794363313
pamap2,empirical,0.01,0.6963948914156384
pamap2,empirical,0.01,0.6963410033949453
pamap2,empirical,0.01,0.6962871153742523
pamap2,empirical,0.01,0.6962332273535593
pamap2,empirical,0.01,0.6961793393328664
pamap2,empirical,0.01,0.6961254513121733
pamap2,empirical,0.01,0.6960715632914802
pamap2,empirical,0.01,0.6960176752707873
pamap2,empirical,0.01,0.6959637872500943
pamap2,empirical,0.01,0.6959098992294013
pamap2,empirical,0.01,0.6958560112087083
pamap2,empirical,0.01,0.6958021231880154
pamap2,empirical,0.01,0.6957482351673223
pamap2,empirical,0.01,0.6956943471466293
pamap2,empirical,0.01,0.6956404591259363
pamap2,empirical,0.01,0.6955865711052434
pamap2,empirical,0.01,0.6955326830845503
pamap2,empirical,0.01,0.6954787950638572
pamap2,empirical,0.01,0.6954249070431643
pamap2,empirical,0.01,0.6953710190224713
pamap2,empirical,0.01,0.6953171310017783
pamap2,empirical,0.01,0.6952632429810853
pamap2,empirical,0.01,0.6952093549603924
pamap2,empirical,0.01,0.6951554669396993
pamap2,empirical,0.01,0.6951015789190063
pamap2,empirical,0.01,0.6950476908983133
pamap2,empirical,0.01,0.6949938028776204
pamap2,empirical,0.01,0.6949399148569273
pamap2,empirical,0.01,0.6948860268362342
pamap2,empirical,0.01,0.6948321388155413
pamap2,empirical,0.01,0.6947782507948483
pamap2,empirical,0.01,0.6947243627741553
pamap2,empirical,0.01,0.6946704747534623
pamap2,empirical,0.01,0.6946165867327694
pamap2,empirical,0.01,0.6945626987120763
pamap2,empirical,0.01,0.6945088106913833
pamap2,empirical,0.01,0.6944549226706903
pamap2,empirical,0.01,0.6944010346499974
pamap2,empirical,0.01,0.6943471466293043
pamap2,empirical,0.01,0.6942932586086112
pamap2,empirical,0.01,0.6942393705879183
pamap2,empirical,0.01,0.6941854825672253
pamap2,empirical,0.01,0.6941315945465323
pamap2,empirical,0.01,0.6940777065258393
pamap2,empirical,0.01,0.6940238185051464
pamap2,empirical,0.01,0.6939699304844533
pamap2,empirical,0.01,0.6939160424637603
pamap2,empirical,0.01,0.6938621544430673
pamap2,empirical,0.01,0.6938082664223744
pamap2,empirical,0.01,0.6937543784016813
pamap2,empirical,0.01,0.6937004903809882
pamap2,empirical,0.01,0.6936466023602953
pamap2,empirical,0.01,0.6935927143396023
pamap2,empirical,0.01,0.6935388263189093
pamap2,empirical,0.01,0.6934849382982162
pamap2,empirical,0.01,0.6934310502775234
pamap2,empirical,0.01,0.6933771622568303
pamap2,empirical,0.01,0.6933232742361373
pamap2,empirical,0.01,0.6932693862154443
pamap2,empirical,0.01,0.6932154981947514
pamap2,empirical,0.01,0.6931616101740583
pamap2,empirical,0.01,0.6931077221533652
pamap2,empirical,0.01,0.6930538341326723
pamap2,empirical,0.01,0.6929999461119793
pamap2,empirical,0.01,0.6929460580912863
pamap2,empirical,0.01,0.6928921700705932
pamap2,empirical,0.01,0.6928382820499004
pamap2,empirical,0.01,0.6927843940292073
pamap2,empirical,0.01,0.6927305060085143
pamap2,empirical,0.01,0.6926766179878213
pamap2,empirical,0.01,0.6926227299671284
pamap2,empirical,0.01,0.6925688419464353
pamap2,empirical,0.01,0.6925149539257422
pamap2,empirical,0.01,0.6924610659050493
pamap2,empirical,0.01,0.6924071778843564
pamap2,empirical,0.01,0.6923532898636633
pamap2,empirical,0.01,0.6922994018429702
pamap2,empirical,0.01,0.6922455138222773
pamap2,empirical,0.01,0.6921916258015843
pamap2,empirical,0.01,0.6921377377808913
